Date,Open,High,Low,Close,Adj Close,Volume,percentage
2021-06-18,81.100.000.000,81.100.000.000,80.500.000.000,80.500.000.000,75.568.054.688,14916721,"543685,17%"
2021-06-21,79.700.000.000,80.000.000.000,79.600.000.000,79.900.000.000,75.004.812.500,16063340,"496160,82%"
2021-06-22,80.200.000.000,80.300.000.000,79.900.000.000,80.000.000.000,75.098.703.125,11773365,"681198,62%"
2021-06-23,80.500.000.000,80.600.000.000,79.900.000.000,80.100.000.000,75.192.570.313,13856548,"580952,77%"
2021-06-24,80.400.000.000,81.400.000.000,80.100.000.000,81.200.000.000,76.225.164.063,18771080,"428318,46%"
2021-06-25,81.500.000.000,81.900.000.000,81.200.000.000,81.600.000.000,76.600.671.875,13481405,"604536,40%"
2021-06-28,81.700.000.000,82.000.000.000,81.600.000.000,81.900.000.000,76.882.281.250,11578529,"705616,40%"
2021-06-29,81.900.000.000,82.100.000.000,80.800.000.000,81.000.000.000,76.374.070.313,15744317,"520187,70%"
2021-06-30,81.100.000.000,81.400.000.000,80.700.000.000,80.700.000.000,76.091.195.313,13288643,"610295,57%"
2021-07-01,80.500.000.000,80.600.000.000,80.000.000.000,80.100.000.000,75.525.476.563,13382882,"601514,68%"
2021-07-02,80.000.000.000,80.400.000.000,79.900.000.000,80.000.000.000,75.431.179.688,8753097,"913962,22%"
2021-07-05,80.100.000.000,80.800.000.000,80.000.000.000,80.400.000.000,75.808.320.313,8330969,"961472,79%"
2021-07-06,80.600.000.000,81.200.000.000,80.500.000.000,81.200.000.000,76.562.656.250,12131651,"664377,83%"
2021-07-07,81.200.000.000,81.300.000.000,80.300.000.000,80.800.000.000,76.185.484.375,15992202,"507747,46%"
2021-07-08,81.100.000.000,81.200.000.000,79.900.000.000,79.900.000.000,75.336.898.438,16660998,"486765,56%"
2021-07-09,79.600.000.000,79.800.000.000,79.000.000.000,79.400.000.000,74.865.445.313,22720577,"350343,22%"
2021-07-12,79.900.000.000,80.000.000.000,79.500.000.000,79.700.000.000,75.148.312.500,9768108,"817968,02%"
2021-07-13,80.000.000.000,80.200.000.000,79.800.000.000,79.800.000.000,75.242.601.563,9863450,"811075,23%"
2021-07-14,79.400.000.000,79.600.000.000,79.100.000.000,79.500.000.000,74.959.734.375,11575636,"685923,43%"
2021-07-15,79.800.000.000,80.600.000.000,79.500.000.000,80.600.000.000,75.996.898.438,13766279,"579677,34%"
2021-07-16,80.100.000.000,80.100.000.000,79.500.000.000,79.800.000.000,75.242.601.563,10859399,"737609,88%"
2021-07-19,79.100.000.000,79.200.000.000,78.800.000.000,79.000.000.000,74.488.296.875,13155414,"601273,36%"
2021-07-20,78.500.000.000,79.000.000.000,78.400.000.000,79.000.000.000,74.488.296.875,12456646,"630185,69%"
2021-07-21,79.000.000.000,79.100.000.000,78.500.000.000,78.500.000.000,74.016.843.750,12355296,"639401,92%"
2021-07-22,79.000.000.000,79.800.000.000,78.900.000.000,79.700.000.000,75.148.312.500,12618790,"626050,52%"
2021-07-23,79.700.000.000,79.900.000.000,79.200.000.000,79.300.000.000,74.771.148.438,9098910,"875929,09%"
2021-07-26,79.400.000.000,79.500.000.000,78.800.000.000,78.800.000.000,74.299.710.938,10040975,"790759,86%"
2021-07-27,79.200.000.000,79.400.000.000,78.500.000.000,78.500.000.000,74.016.843.750,11427693,"693053,27%"
2021-07-28,78.300.000.000,79.200.000.000,78.100.000.000,79.200.000.000,74.676.859.375,12743417,"614434,89%"
2021-07-29,78.800.000.000,79.400.000.000,78.800.000.000,79.000.000.000,74.488.296.875,14360453,"548729,21%"
2021-07-30,78.900.000.000,78.900.000.000,78.500.000.000,78.500.000.000,74.016.843.750,13823411,"570770,85%"
2021-08-02,79.200.000.000,79.500.000.000,78.700.000.000,79.300.000.000,74.771.148.438,11739124,"674667,04%"
2021-08-03,79.400.000.000,81.400.000.000,79.300.000.000,81.400.000.000,76.751.226.563,24339360,"326220,57%"
2021-08-04,82.200.000.000,83.100.000.000,81.800.000.000,82.900.000.000,78.165.554.688,25642368,"320563,22%"
2021-08-05,83.300.000.000,83.300.000.000,82.000.000.000,82.100.000.000,77.411.250.000,18485469,"450624,22%"
2021-08-06,81.900.000.000,82.500.000.000,81.300.000.000,81.500.000.000,76.845.515.625,13342623,"613822,33%"
2021-08-09,81.500.000.000,82.300.000.000,80.900.000.000,81.500.000.000,76.845.515.625,15522581,"525041,55%"
2021-08-10,82.300.000.000,82.400.000.000,80.100.000.000,80.200.000.000,75.619.765.625,20362639,"404171,58%"
2021-08-11,79.600.000.000,79.800.000.000,78.500.000.000,78.500.000.000,74.016.843.750,30241137,"263217,62%"
2021-08-12,77.100.000.000,78.200.000.000,76.900.000.000,77.000.000.000,72.602.500.000,42365223,"181988,89%"
2021-08-13,75.800.000.000,76.000.000.000,74.100.000.000,74.400.000.000,70.150.984.375,61270643,"123713,41%"
2021-08-17,74.000.000.000,75.100.000.000,74.000.000.000,74.200.000.000,69.962.421.875,30944847,"239135,13%"
2021-08-18,73.900.000.000,74.600.000.000,73.100.000.000,73.900.000.000,69.679.539.063,29192631,"253146,08%"
2021-08-19,73.500.000.000,74.400.000.000,73.100.000.000,73.100.000.000,68.925.250.000,22166298,"331584,46%"
2021-08-20,73.500.000.000,73.900.000.000,72.500.000.000,72.700.000.000,68.548.085.938,22364803,"328641,39%"
2021-08-23,73.300.000.000,74.000.000.000,73.000.000.000,73.300.000.000,69.113.820.313,19384648,"378134,28%"
2021-08-24,73.900.000.000,75.700.000.000,73.900.000.000,75.600.000.000,71.282.468.750,21016913,"351621,57%"
2021-08-25,76.200.000.000,76.600.000.000,74.900.000.000,75.700.000.000,71.376.750.000,22319664,"341402,99%"
2021-08-26,76.100.000.000,76.200.000.000,74.600.000.000,74.600.000.000,70.339.562.500,16671494,"456467,79%"
2021-08-27,74.300.000.000,75.000.000.000,73.800.000.000,74.300.000.000,70.056.710.938,15172748,"489693,76%"
2021-08-30,75.400.000.000,75.500.000.000,74.200.000.000,74.600.000.000,70.339.562.500,12686999,"594309,18%"
2021-08-31,74.900.000.000,76.700.000.000,74.300.000.000,76.700.000.000,72.319.640.625,24630370,"304096,12%"
2021-09-01,76.700.000.000,77.100.000.000,75.900.000.000,76.800.000.000,72.413.914.063,16114775,"475960,73%"
2021-09-02,76.800.000.000,76.800.000.000,75.700.000.000,76.000.000.000,71.659.617.188,15347486,"500407,69%"
2021-09-03,76.400.000.000,76.700.000.000,76.000.000.000,76.600.000.000,72.225.343.750,12096419,"631591,88%"
2021-09-06,76.800.000.000,77.600.000.000,76.600.000.000,77.300.000.000,72.885.375.000,12861180,"597145,83%"
2021-09-07,77.100.000.000,77.100.000.000,75.900.000.000,76.100.000.000,71.753.906.250,13239401,"582352,63%"
2021-09-08,76.000.000.000,76.400.000.000,75.600.000.000,76.300.000.000,71.942.484.375,11798147,"644168,95%"
2021-09-09,76.400.000.000,76.600.000.000,75.000.000.000,75.300.000.000,70.999.609.375,17600770,"434071,92%"
2021-09-10,75.300.000.000,75.600.000.000,74.800.000.000,75.300.000.000,70.999.609.375,10103212,"745307,53%"
2021-09-13,75.200.000.000,76.300.000.000,75.100.000.000,76.300.000.000,71.942.484.375,11397775,"659777,90%"
2021-09-14,77.100.000.000,77.700.000.000,76.600.000.000,76.600.000.000,72.225.343.750,18167057,"424394,55%"
2021-09-15,77.400.000.000,77.400.000.000,76.400.000.000,77.000.000.000,72.602.500.000,12829128,"603314,58%"
2021-09-16,77.300.000.000,77.400.000.000,76.100.000.000,76.100.000.000,71.753.906.250,13067622,"591538,38%"
2021-09-17,76.300.000.000,77.200.000.000,75.900.000.000,77.200.000.000,72.791.093.750,16289502,"468399,83%"
2021-09-23,77.500.000.000,77.600.000.000,76.800.000.000,77.400.000.000,72.979.664.063,17055590,"454396,48%"
2021-09-24,77.600.000.000,77.700.000.000,77.100.000.000,77.300.000.000,72.885.375.000,12247274,"633610,39%"
2021-09-27,77.300.000.000,77.700.000.000,77.000.000.000,77.700.000.000,73.262.531.250,11699798,"660695,17%"
2021-09-28,77.700.000.000,77.800.000.000,76.200.000.000,76.300.000.000,71.942.484.375,15406382,"504336,45%"
2021-09-29,74.800.000.000,75.300.000.000,73.800.000.000,74.100.000.000,70.200.265.625,23992458,"311764,64%"
2021-09-30,74.300.000.000,74.800.000.000,73.700.000.000,74.100.000.000,70.200.265.625,19919361,"373003,93%"
2021-10-01,73.900.000.000,74.000.000.000,72.900.000.000,73.200.000.000,69.347.625.000,15803395,"467621,04%"
2021-10-05,73.000.000.000,73.000.000.000,71.400.000.000,72.200.000.000,68.400.242.188,24013921,"303990,34%"
2021-10-06,72.600.000.000,72.800.000.000,71.200.000.000,71.300.000.000,67.547.632.813,18956962,"382972,76%"
2021-10-07,71.600.000.000,72.100.000.000,71.300.000.000,71.600.000.000,67.831.843.750,13683532,"523256,71%"
2021-10-08,72.300.000.000,72.400.000.000,71.500.000.000,71.500.000.000,67.737.101.563,14043287,"514836,73%"
2021-10-12,70.700.000.000,70.900.000.000,68.700.000.000,69.000.000.000,65.368.675.781,31001484,"228053,60%"
2021-10-13,68.700.000.000,69.600.000.000,68.300.000.000,68.800.000.000,65.179.187.500,24172015,"284212,96%"
2021-10-14,69.000.000.000,69.800.000.000,68.800.000.000,69.400.000.000,65.747.632.813,19520641,"353472,00%"
2021-10-15,70.200.000.000,71.000.000.000,70.000.000.000,70.100.000.000,66.410.781.250,18051612,"388884,94%"
2021-10-18,70.200.000.000,70.300.000.000,69.200.000.000,70.200.000.000,66.505.500.000,13486391,"520524,73%"
2021-10-19,70.800.000.000,71.000.000.000,70.400.000.000,70.600.000.000,66.884.468.750,9507991,"744636,80%"
2021-10-20,70.700.000.000,71.000.000.000,70.200.000.000,70.300.000.000,66.600.250.000,10151638,"696439,33%"
2021-10-21,70.300.000.000,70.600.000.000,70.000.000.000,70.200.000.000,66.505.500.000,10891094,"645481,53%"
2021-10-22,70.000.000.000,70.700.000.000,70.000.000.000,70.400.000.000,66.694.992.188,8395448,"833785,17%"
2021-10-25,69.900.000.000,70.600.000.000,69.500.000.000,70.200.000.000,66.505.500.000,10029621,"696935,61%"
2021-10-26,70.600.000.000,71.500.000.000,70.400.000.000,71.100.000.000,67.358.156.250,10528252,"670576,65%"
2021-10-27,71.000.000.000,71.000.000.000,70.000.000.000,70.100.000.000,66.410.781.250,10295316,"689634,00%"
2021-10-28,69.500.000.000,72.200.000.000,69.500.000.000,70.700.000.000,66.979.187.500,20644902,"336644,85%"
2021-10-29,71.200.000.000,71.600.000.000,69.700.000.000,69.800.000.000,66.126.562.500,17016151,"418426,00%"
2021-11-01,70.200.000.000,70.600.000.000,69.900.000.000,69.900.000.000,66.221.304.688,11503729,"610236,91%"
2021-11-02,70.800.000.000,72.200.000.000,70.700.000.000,71.500.000.000,67.737.101.563,16812570,"421113,49%"
2021-11-03,71.700.000.000,71.700.000.000,70.100.000.000,70.400.000.000,66.694.992.188,12770428,"561453,38%"
2021-11-04,71.200.000.000,71.600.000.000,70.500.000.000,70.600.000.000,66.884.468.750,11818987,"602420,50%"
2021-11-05,71.600.000.000,71.600.000.000,70.200.000.000,70.200.000.000,66.505.500.000,12667743,"565215,13%"
2021-11-08,70.400.000.000,70.600.000.000,69.800.000.000,70.600.000.000,66.884.468.750,11121981,"632980,76%"
2021-11-09,70.300.000.000,71.000.000.000,70.100.000.000,70.500.000.000,66.789.718.750,11159589,"629951,52%"
2021-11-10,70.300.000.000,70.900.000.000,70.200.000.000,70.200.000.000,66.505.500.000,9422009,"746125,38%"
2021-11-11,69.900.000.000,70.000.000.000,69.600.000.000,69.900.000.000,66.221.304.688,11489122,"608401,58%"
2021-11-12,70.200.000.000,70.900.000.000,69.900.000.000,70.600.000.000,66.884.468.750,10087450,"695914,23%"
2021-11-15,71.700.000.000,71.900.000.000,70.900.000.000,71.400.000.000,67.642.359.375,12420710,"577261,69%"
2021-11-16,71.500.000.000,72.000.000.000,71.300.000.000,71.300.000.000,67.547.632.813,10919239,"654807,54%"
2021-11-17,71.300.000.000,71.600.000.000,70.600.000.000,70.700.000.000,66.979.187.500,11027606,"646559,19%"
2021-11-18,70.700.000.000,71.000.000.000,70.200.000.000,70.200.000.000,66.505.500.000,10144957,"696897,98%"
2021-11-19,70.400.000.000,71.400.000.000,70.100.000.000,71.200.000.000,67.452.875.000,11954728,"588888,35%"
2021-11-22,73.300.000.000,75.200.000.000,73.000.000.000,74.900.000.000,70.958.164.063,27506623,"266481,28%"
2021-11-23,76.000.000.000,76.000.000.000,74.500.000.000,75.300.000.000,71.337.125.000,22029195,"344996,72%"
2021-11-24,76.000.000.000,76.200.000.000,74.100.000.000,74.800.000.000,70.863.421.875,15652305,"485551,49%"
2021-11-25,75.100.000.000,75.100.000.000,73.600.000.000,73.700.000.000,69.821.312.500,12559258,"597965,26%"
2021-11-26,73.500.000.000,74.100.000.000,72.000.000.000,72.300.000.000,68.494.984.375,13002242,"565287,13%"
2021-11-29,71.700.000.000,73.000.000.000,71.400.000.000,72.300.000.000,68.494.984.375,16682559,"429790,18%"
2021-11-30,73.200.000.000,73.900.000.000,70.500.000.000,71.300.000.000,67.547.632.813,30364841,"241068,28%"
2021-12-01,72.000.000.000,74.800.000.000,71.600.000.000,74.400.000.000,70.484.468.750,21954856,"327945,67%"
2021-12-02,73.900.000.000,75.800.000.000,73.800.000.000,75.800.000.000,71.810.820.313,23652940,"312434,73%"
2021-12-03,75.600.000.000,76.000.000.000,74.100.000.000,75.600.000.000,71.621.328.125,18330240,"412433,23%"
2021-12-06,75.100.000.000,76.700.000.000,74.900.000.000,76.300.000.000,72.284.484.375,16391250,"458171,28%"
2021-12-07,76.100.000.000,77.700.000.000,75.600.000.000,77.400.000.000,73.326.593.750,19232453,"395685,36%"
2021-12-08,78.300.000.000,78.600.000.000,77.100.000.000,77.400.000.000,73.326.593.750,21558340,"363200,51%"
2021-12-09,77.400.000.000,78.200.000.000,77.000.000.000,78.200.000.000,74.084.492.188,21604528,"358258,23%"
2021-12-10,77.400.000.000,77.600.000.000,76.800.000.000,76.900.000.000,72.852.906.250,9155219,"845419,43%"
2021-12-13,77.200.000.000,78.300.000.000,76.500.000.000,76.800.000.000,72.758.156.250,15038750,"513340,54%"
2021-12-14,76.500.000.000,77.200.000.000,76.200.000.000,77.000.000.000,72.947.640.625,10976660,"696933,31%"
2021-12-15,76.400.000.000,77.600.000.000,76.300.000.000,77.600.000.000,73.516.070.313,9584939,"797083,84%"
2021-12-16,78.500.000.000,78.500.000.000,77.400.000.000,77.800.000.000,73.705.554.688,11996128,"654377,81%"
2021-12-17,76.800.000.000,78.000.000.000,76.800.000.000,78.000.000.000,73.895.031.250,13108479,"585880,33%"
2021-12-20,77.600.000.000,77.800.000.000,76.800.000.000,77.100.000.000,73.042.382.813,11264375,"688897,52%"
2021-12-21,77.900.000.000,78.300.000.000,77.500.000.000,78.100.000.000,73.989.742.188,14245298,"546847,11%"
2021-12-22,78.900.000.000,79.400.000.000,78.800.000.000,79.400.000.000,75.221.343.750,17105892,"461244,58%"
2021-12-23,79.800.000.000,80.000.000.000,79.300.000.000,79.900.000.000,75.695.031.250,13577498,"587737,15%"
2021-12-24,80.200.000.000,80.800.000.000,80.200.000.000,80.500.000.000,76.263.437.500,12086380,"663556,83%"
2021-12-27,80.600.000.000,80.600.000.000,79.800.000.000,80.200.000.000,75.979.242.188,10783368,"747447,37%"
2021-12-28,80.200.000.000,80.400.000.000,79.700.000.000,80.300.000.000,76.073.984.375,18226325,"440022,88%"
2021-12-29,80.200.000.000,80.200.000.000,78.500.000.000,78.800.000.000,74.990.046.875,19794795,"405157,01%"
2021-12-30,78.900.000.000,79.500.000.000,78.100.000.000,78.300.000.000,74.514.210.938,14236700,"554201,47%"
2022-01-04,78.800.000.000,79.200.000.000,78.300.000.000,78.700.000.000,74.894.875.000,12427416,"634081,94%"
2022-01-05,78.800.000.000,79.000.000.000,76.400.000.000,77.400.000.000,73.657.726.563,25470640,"309375,81%"
2022-01-06,76.700.000.000,77.600.000.000,76.600.000.000,76.900.000.000,73.181.906.250,12931954,"593104,49%"
2022-01-07,78.100.000.000,78.400.000.000,77.400.000.000,78.300.000.000,74.514.210.938,15163757,"515043,86%"
2022-01-10,78.100.000.000,78.100.000.000,77.100.000.000,78.000.000.000,74.228.726.563,9947422,"785128,05%"
2022-01-11,78.400.000.000,79.000.000.000,78.000.000.000,78.900.000.000,75.085.203.125,13221123,"592990,47%"
2022-01-12,79.500.000.000,79.600.000.000,78.600.000.000,78.900.000.000,75.085.203.125,11000502,"722694,29%"
2022-01-13,79.300.000.000,79.300.000.000,77.900.000.000,77.900.000.000,74.133.562.500,13889401,"570938,95%"
2022-01-14,77.700.000.000,78.100.000.000,77.100.000.000,77.300.000.000,73.562.570.313,10096725,"769556,47%"
2022-01-17,77.600.000.000,77.800.000.000,76.900.000.000,77.500.000.000,73.752.890.625,8785122,"883311,58%"
2022-01-18,77.600.000.000,77.800.000.000,76.600.000.000,77.000.000.000,73.277.062.500,9592788,"808941,05%"
2022-01-19,76.500.000.000,76.900.000.000,76.100.000.000,76.300.000.000,72.610.914.063,10598290,"721814,56%"
2022-01-20,76.200.000.000,76.700.000.000,75.900.000.000,76.500.000.000,72.801.257.813,9708168,"784906,07%"
2022-01-21,75.800.000.000,75.800.000.000,74.700.000.000,75.600.000.000,71.944.765.625,15774888,"480510,54%"
2022-01-24,75.400.000.000,75.800.000.000,74.700.000.000,75.100.000.000,71.468.929.688,13691134,"550721,36%"
2022-01-25,74.800.000.000,75.000.000.000,73.200.000.000,74.000.000.000,70.422.125.000,17766704,"421012,25%"
2022-01-26,74.000.000.000,74.000.000.000,74.000.000.000,74.000.000.000,70.422.125.000,0,#DIV/0!
2022-01-27,73.800.000.000,74.000.000.000,71.300.000.000,71.300.000.000,67.852.671.875,22274777,"331316,45%"
2022-01-28,71.300.000.000,73.700.000.000,71.200.000.000,73.300.000.000,69.755.968.750,21367447,"333685,16%"
2022-02-03,74.900.000.000,74.900.000.000,73.300.000.000,73.300.000.000,69.755.968.750,17744721,"422097,37%"
2022-02-04,74.300.000.000,74.600.000.000,73.400.000.000,74.000.000.000,70.422.125.000,12730034,"583659,09%"
2022-02-07,73.500.000.000,73.600.000.000,72.400.000.000,73.000.000.000,69.470.460.938,14240838,"516121,31%"
2022-02-08,73.000.000.000,73.000.000.000,73.000.000.000,73.000.000.000,69.470.460.938,0,#DIV/0!
2022-02-09,73.000.000.000,73.000.000.000,73.000.000.000,73.000.000.000,69.470.460.938,0,#DIV/0!
2022-02-10,75.600.000.000,75.800.000.000,74.700.000.000,75.400.000.000,71.754.429.688,17746033,"426010,70%"
2022-02-11,75.000.000.000,75.500.000.000,74.600.000.000,74.900.000.000,71.278.609.375,12205407,"614481,76%"
2022-02-14,74.400.000.000,74.500.000.000,73.100.000.000,73.700.000.000,70.136.617.188,13993255,"531684,73%"
2022-02-15,74.100.000.000,74.200.000.000,73.100.000.000,73.700.000.000,70.136.617.188,9320365,"795033,24%"
2022-02-16,74.600.000.000,74.900.000.000,74.200.000.000,74.800.000.000,71.183.429.688,10767386,"692832,97%"
2022-02-17,75.000.000.000,75.600.000.000,74.500.000.000,75.000.000.000,71.373.773.438,13605382,"551252,44%"
2022-02-18,74.600.000.000,74.800.000.000,73.700.000.000,74.300.000.000,70.707.617.188,10122226,"736992,04%"
2022-02-21,74.300.000.000,74.300.000.000,74.300.000.000,74.300.000.000,70.707.617.188,0,#DIV/0!
2022-02-22,74.300.000.000,74.300.000.000,74.300.000.000,74.300.000.000,70.707.617.188,0,#DIV/0!
2022-02-23,74.300.000.000,74.300.000.000,74.300.000.000,74.300.000.000,70.707.617.188,0,#DIV/0!
2022-02-24,72.300.000.000,72.300.000.000,71.300.000.000,71.500.000.000,68.042.992.188,15759283,"458777,22%"
2022-02-25,72.100.000.000,72.600.000.000,71.900.000.000,71.900.000.000,68.423.679.688,13168484,"547519,37%"
2022-02-28,71.900.000.000,71.900.000.000,71.900.000.000,71.900.000.000,68.423.679.688,0,#DIV/0!
2022-03-02,72.300.000.000,72.400.000.000,71.500.000.000,71.700.000.000,68.233.328.125,12481430,"579260,55%"
2022-03-03,72.300.000.000,73.100.000.000,72.200.000.000,72.900.000.000,69.375.304.688,13232638,"546376,32%"
2022-03-04,72.900.000.000,72.900.000.000,72.900.000.000,72.900.000.000,69.375.304.688,0,#DIV/0!
2022-03-07,70.000.000.000,70.600.000.000,69.900.000.000,70.100.000.000,66.710.687.500,18617138,"375997,64%"
2022-03-08,68.800.000.000,70.000.000.000,68.700.000.000,69.500.000.000,66.139.695.313,15828269,"434665,34%"
2022-03-10,69.500.000.000,69.500.000.000,69.500.000.000,69.500.000.000,66.139.695.313,0,#DIV/0!
2022-03-11,70.500.000.000,70.700.000.000,69.700.000.000,70.000.000.000,66.615.507.813,15787655,"446551,44%"
2022-03-14,70.000.000.000,70.200.000.000,69.600.000.000,70.200.000.000,66.805.835.938,9040993,"774251,24%"
2022-03-15,70.200.000.000,70.200.000.000,70.200.000.000,70.200.000.000,66.805.835.938,0,#DIV/0!
2022-03-16,70.200.000.000,70.500.000.000,69.700.000.000,70.400.000.000,66.996.179.688,10175750,"689875,44%"
2022-03-17,70.400.000.000,70.400.000.000,70.400.000.000,70.400.000.000,66.996.179.688,0,#DIV/0!
2022-03-18,70.600.000.000,70.900.000.000,70.200.000.000,70.700.000.000,67.281.664.063,14410038,"489936,25%"
